Column1,v_id,v_title,publishedAt,channelTitle,viewCount,likeCount,dislikeCount,commentCount,category
941,BvNv4k9bR4I,"#سلسلة_أكون | أ. د. #ليلى_التلمساني ، هل يعود إليك سمعك إذا فقدته ؟",4/30/2015,SceenTV - قناة سين,96976,6870,67,334,talkshow
942,cq4K0aK9H1s,#لقيمات ٢٩ - موسم إيجابي,6/18/2015,SceenTV - قناة سين,1786061,44746,1764,1717,talkshow
943,#NAME?,#لقيمات 23 - حديث النفس,1/10/2015,SceenTV - قناة سين,2010439,50014,2398,2466,talkshow
944,xTN4PX8vqi0,#لقيمات 19 - تباً لك,7/8/2014,SceenTV - قناة سين,3068911,56813,2601,4347,talkshow
945,OE59e_wPmqU,#لقيمات 11 - عطر المنشار,8/2/2013,SceenTV - قناة سين,1768073,30208,1177,2550,talkshow
946,3tJvLkqwy2w,#لقيمات ٣٤ - حبك مدرسة,12/7/2015,SceenTV - قناة سين,2407763,78568,2829,4207,talkshow
947,LANJIioLviM,#لقيمات 26 - أبري ذمتي,4/4/2015,SceenTV - قناة سين,2592522,52727,2479,2190,talkshow
948,wpXx2I7wDoM,#برنامج_يشبهك | طفولة أب,10/6/2014,SceenTV - قناة سين,392617,13392,201,650,talkshow
949,hs1wjvYKwak,#لقيمات 15 - إنتِ طالق,4/12/2014,SceenTV - قناة سين,2929818,37932,1956,2768,talkshow
950,olSOHcq89XA,#لقيمات 14 - السلطانه 2 ( الفرس حقتي ),3/6/2014,SceenTV - قناة سين,2855134,40827,1540,2413,talkshow
951,jAOgR_F8y3w,#لقيمات 2 - الظفر ما يطلع من اللحم,7/30/2012,SceenTV - قناة سين,1782721,30016,1974,2314,talkshow
952,i6-fC8N1WtI,#لقيمات 16 - مخملية,5/22/2014,SceenTV - قناة سين,3058542,40526,2277,2824,talkshow
953,oCDQj7aZI7E,#لقيمات 32 - قابل للنفخ,7/16/2015,SceenTV - قناة سين,2874680,70300,1928,3155,talkshow
954,BpV-C9aRH6A,#لقيمات -5- مسلسل الخادمة,1/16/2013,SceenTV - قناة سين,4229868,47120,1968,3529,talkshow
955,RQ5W2lJO2pg,#يوريكا_شو 05 | هلوسة بعد سهر3 أيام !,4/13/2015,SceenTV - قناة سين,217479,14547,314,493,talkshow
956,kfWA1n6lQ28,#يوريكا_شو 12 | أيش أفضل 91 أو 95 ؟,3/22/2016,SceenTV - قناة سين,183748,15432,339,582,talkshow
957,EizgAXA8B6k,#لقيمات 6 - بدون عباه,3/10/2013,SceenTV - قناة سين,3035565,43804,1676,2957,talkshow
958,9KAl3wzV49M,#برنامج_يشبهك | من حامل طرود إلى رئيس أكبر شركة نفط,11/21/2014,SceenTV - قناة سين,251049,8043,228,332,talkshow
959,TKyZPOtNPGE,سلسلة #كورونات | لمجتمع ما يحتاح إشاعات - الحلقة 2,4/16/2020,SceenTV - قناة سين,189257,8570,323,308,talkshow
960,OAE9zmljcC0,اقوى قلتش في ببجي قلتش الدباب +اعدادات الجيرسكوب,8/7/2019,『ARB』 THAMER,28215,1230,31,67,video games
961,mNoApFduxr0,ببجي موبايل ثامر السعودي  في سكول 🔥🔥😱😱,2/6/2021,『ARB』 THAMER,96399,3233,169,196,video games
962,0UiIXg1IiNU,اقوى قيم في تاريخ ببجي ضد هاكات دو ضد سكواد 🔥🔥😱😱,5/9/2020,『ARB』 THAMER,326743,7434,556,579,video games
963,9fjFaKfjDgk,ببجي موبايل الحظ ومايفعل 🤣🤣🤣,5/1/2021,『ARB』 THAMER,26190,1870,56,113,video games
964,fGw2gVQkJI0,لقطات أسطورية الجزء الثاني افضل لقطات في حياتي 🔥🔥🔥,7/26/2019,『ARB』 THAMER,86365,4624,162,309,video games
965,3TL1mDoOUOA,ببجي موبايل  مواجهة هاك وجلددد 🔥🔥🤣🤣🤣,10/20/2020,『ARB』 THAMER,66293,3678,150,344,video games
966,vA8kU3LvR5E,ببجي موبايل سولو ضد سكواد كيف تشغل عقلك 🔥🔥😱😱,6/3/2021,『ARB』 THAMER,22532,1444,50,88,video games
967,35ol1tQSLVM,لقطات عجيبه غريبه  جلد سكوادات 🤣🤣الجزء السادس,8/7/2019,『ARB』 THAMER,7423,626,10,74,video games
968,M1nDSzdWJGM,ببجي موبايل جاني باند !!!😱😱,4/4/2021,『ARB』 THAMER,31019,2618,55,191,video games
969,RZEiEd_p-Yo,جلد سانهوك قيم ممتع 🔥🔥,12/20/2018,『ARB』 THAMER,14559,944,29,86,video games
970,EUav0cge224,افضل لقطات ببجي موبايل الجزء الثالث جلددد🔥🔥🔥,8/3/2019,『ARB』 THAMER,11814,736,10,60,video games
971,2-WaZEPJo7Q,ببجي موبايل قيم حريقققه مع سكواد ناررر وشرار 🔥🔥😱😱,2/15/2020,『ARB』 THAMER,109834,3525,159,217,video games
972,tYFKhZ8gEYc,ببجي موبايل اقوى مواجهات سكول تعريقق 🔥🔥🤣🤣,2/2/2021,『ARB』 THAMER,50565,2291,71,158,video games
973,znBXGJ1vOTg,ببجي موبايل قيم بدايته هاك ونهايته هاك 🔥💔,6/11/2021,『ARB』 THAMER,33553,1784,53,73,video games
975,QmdWTwmnzDc,ببجي موبايل كيف تعذب الاخير 🤣🤣🤣🔥,6/13/2021,『ARB』 THAMER,21143,1326,33,78,video games
976,N5EMb48Jm-o,ببجي  موبايل وش يصير اذ الي ضدك يطير  نص القيم هكرات وجلدناهم جلد 🔥🔥🔥🔥 تتوقعون جبنا الأول ؟!,8/29/2019,『ARB』 THAMER,28077,1339,55,152,video games
978,pbWWmkKuaGk,ببجي موبايل سولو سكواد وكلات بالهبل 🔥🔥 تعريق,6/4/2021,『ARB』 THAMER,39171,2160,67,142,video games
979,LNkCdDnuPdA,ببجي موبايل قيم ليفك كامل 🔥🔥😂😂,3/20/2021,『ARB』 THAMER,26710,1761,52,115,video games
980,BO4oNpH-2PU,ببجي موبايل مالبورو ومعتز ضحك 🤣🤣🤣,6/8/2021,『ARB』 THAMER,20566,1550,47,77,video games
981,DnBr6BOCXN0,ببجي موبايل قيم متعه 🔥🔥,5/30/2021,『ARB』 THAMER,26293,1779,42,126,video games
982,yaNMFkulayU,ببجي موبايل يشك اني هاك 🤣🤣🤣,6/26/2021,『ARB』 THAMER,26798,1568,37,100,video games
983,EMkH6WNVNoA,ببجي موبايل جاني باند 10 سنين 💔💔,4/30/2021,『ARB』 THAMER,46093,3286,103,492,video games
984,IYJrZ0BbDnI,ببجي موبايل تفنشت قدام تيمي 💔,6/18/2021,『ARB』 THAMER,24402,1440,51,62,video games
985,qmV6OmLQQJI,ببجي موبايل افضل التكتيكات لجلد الهاكات 🔥🔥🔥واجهنا هاك ورجعته للوبي 🔥,11/14/2019,『ARB』 THAMER,331728,6530,503,337,video games
986,l_LUVxzp_NI,ببجي موبايل سموكر الوحش 🔥🔥,6/10/2021,『ARB』 THAMER,29630,1557,40,88,video games
987,Oxt9tOICjp0,ببجي موبايل تفنيش سكوادات قيم نارر🔥🔥😱😱,6/7/2020,『ARB』 THAMER,212515,6345,395,462,video games
988,JETqsx0L7nM,ببجي موبايل قيم بوشات بالطياره 🤣🤣🔥,6/17/2021,『ARB』 THAMER,25601,1583,43,88,video games
989,Pl7BxrDXuqY,ببجي موبايل كلهم نازلين سكول 🔥🔥,6/19/2021,『ARB』 THAMER,29681,1699,57,110,video games
990,BjQAqZ9o92Q,ببجي موبايل حضرني المدرس وانا العب 😂😂,2/21/2021,『ARB』 THAMER,57973,3277,109,258,video games
991,VhZS8AaZKUc,ببجي موبايل نهايه الهياط 🤣🤣🤣,6/9/2021,『ARB』 THAMER,21495,1388,34,90,video games
992,Yw386lJi2oY,ببجي موبايل السلاح الاسطوري و القيم البطل 🔥🔥😂,2/24/2021,『ARB』 THAMER,36719,2252,63,197,video games
993,uBr4EjxQDKs,ببجي موبايل يوم اعرق في سكريم 🔥🔥,6/16/2021,『ARB』 THAMER,25846,1624,59,89,video games
994,6nHYoePUCsM,ببجي موبايل دو ضد سكواد 46 كيل 🔥🔥😂😂,2/14/2021,『ARB』 THAMER,36435,2153,83,247,video games
995,TfGa1oiOVDU,PUBG MOBILE قيم بلاي كامل مع الاسطوره سنووف 🔥🔥,9/5/2019,『ARB』 THAMER,137224,2543,167,197,video games
996,XHURH3I5CL0,ببجي موبايل الشدقن و مايفعل 🔥🔥😱,4/19/2020,『ARB』 THAMER,90555,3567,153,287,video games
997,PeuBoKdiHTI,ببجي موبايل بدون عنوان 🔥🔥,6/15/2021,『ARB』 THAMER,31786,1552,55,116,video games
998,NAWUfv9-B1c,ببجي موبايل الملاهي 🔥🤣🤣,3/9/2021,『ARB』 THAMER,43210,2976,104,226,video games
999,rW-0LbOZLl4,ببجي موبايل جلد وضحك 🤣🤣🔥,4/8/2021,『ARB』 THAMER,33558,2071,52,139,video games
1000,0-MYgNmEHNY,ببجي موبايل قيم من بطوله الفيس بوك 🔥🔥 عرق,7/2/2021,『ARB』 THAMER,19716,1420,24,79,video games
1001,3_Kuqjw_t-w,ببجي موبايل يوم تلعب مع خوالك وش يصير 😂😂😂😂🔥,2/22/2020,『ARB』 THAMER,222413,5626,349,334,video games
1002,uPJouhWwGjY,ببجي موبايل افضل طريقه للكونكر 🔥🔥😱😱 بش,3/27/2021,『ARB』 THAMER,44361,2932,73,161,video games
1003,Te6YKqXCIts,ببجي موبايل اتهموني بالهكر بسبب لقطه 🔥 وجبت الاول سولو سكواد😱😱🔥,7/8/2020,『ARB』 THAMER,202587,7298,416,838,video games
1004,qPP8CD5Yzeg,تفتيح بكجات 18الف شده شوفو شنو طلع لي !! +قيم بلاي طلعت ب 20قتله 🔥🔥🔥,8/23/2019,『ARB』 THAMER,15902,987,31,100,video games
1005,kFZ7K6-PXtQ,ببجي موبايل قيم ضحك 😂😂🔥,4/17/2021,『ARB』 THAMER,23179,1750,45,141,video games
1006,wMCcMqVKmpo,ببجي موبايل  القيم كله في الحاويات جلدناهم جلد 🔥🔥😱😱,1/21/2020,『ARB』 THAMER,529244,10924,1008,557,video games
1007,zaXm1h-hNeY,ببجي موبايل هيلبوي وعزوز ضحك🤣🤣🤣,2/18/2021,『ARB』 THAMER,50456,2413,101,176,video games
1008,HXaShX-Qw0M,ببجي موبايل 3ضد سكوادات +جلد =41 قتله قيم نارر🔥🔥🔥,9/19/2019,『ARB』 THAMER,121785,3377,207,264,video games
1009,TjfNEpVAJ7U,#أساسيات_ريم : رز أبيض || White Rice,7/24/2015,Reams Kitchen,921580,22978,893,905,food&cooking
1010,akH4vF9tGwo,ShamsArabia || شوربة الشوفان الحمراء #ورينا_شطارتك_مع_شمس,6/7/2016,Reams Kitchen,684968,11780,446,379,food&cooking
1011,SMomcz3hECs,Shrimp Curry || كاري الجمبري,9/2/2016,Reams Kitchen,61841,2174,24,130,food&cooking
1012,0D86OnlHZlY,ShamsArabia || الرز البخاري #ورينا_شطارتك_مع_شمس,6/14/2016,Reams Kitchen,72906,2428,38,167,food&cooking
1013,TXoXIIaQlCA,Creamy Chicken Piccata || دجاج البيكاتا بالكريمة #لكل_يوم,9/6/2015,Reams Kitchen,300896,8302,174,341,food&cooking
1014,du90LPM3-9k,#رمضان_مع_ريم || صينية الرز و الدجاج بالكريمة,6/9/2016,Reams Kitchen,129328,2940,52,118,food&cooking
1015,C0QE6VNJ6IY,Chinese Chicken Corn Soup || شوربة الذرة الصينية بالدجاج,3/29/2016,Reams Kitchen,92341,2552,79,123,food&cooking
1016,_ZWCt7nCw0o,#رمضان_مع_ريم || عدس هندي,6/6/2016,Reams Kitchen,69450,2804,39,215,food&cooking
1017,4X9C50VxKAQ,Shrimp and Mushroom Fettuccine || فيتوتشيني بالجمبري و الفطر,10/4/2016,Reams Kitchen,45184,1828,25,120,food&cooking
1018,R0KquZ1Dv3E,#رمضان_مع_ريم || رز بالحليب,6/8/2016,Reams Kitchen,126477,2257,74,194,food&cooking
1019,Gfg2oAHtPEk,Corn Chowder || شوربة الذرة,3/10/2017,Reams Kitchen,107139,2791,74,138,food&cooking
1020,6nURY7U-WgU,Croutons || قطع الخبز المحمص,5/1/2015,Reams Kitchen,84443,2546,41,117,food&cooking
1021,EsLId41uu14,Mashed Potatoes || بطاطس مهروسة #أساسيات_ريم,11/15/2015,Reams Kitchen,141678,3685,126,193,food&cooking
1022,#NAME?,Kashmiri Kofta || كفتة كشميرية,2/2/2016,Reams Kitchen,24817,1466,27,169,food&cooking
1023,T8ngP4gxCq8,Grandma's Shakshoka شكشوكة جدة,3/6/2015,Reams Kitchen,136970,3726,82,264,food&cooking
1024,Iz02313AzBA,LurpakArabia || دجاج في الفرن #حكاية_طيبة,8/23/2016,Reams Kitchen,23729,1205,14,100,food&cooking
1025,Bu0B1tyTy_Q,برجر الجمبري بصوص التارتار,1/26/2016,Reams Kitchen,37741,1782,38,127,food&cooking
1026,JguNLARDcLI,Skillet Cookie || سكيليت كوكي,5/13/2016,Reams Kitchen,158205,5187,67,370,food&cooking
1027,8SDOORlBlc0,Cinnamon French Toast || فرينش توست بالقرفة,9/14/2015,Reams Kitchen,218900,5752,103,367,food&cooking
1028,cP2L1PIZxl0,Chicken Stock || مرقة الدجاج #أساسيات_ريم,11/8/2015,Reams Kitchen,41725,1643,25,125,food&cooking
1029,W5Xvbgrtahc,Vermicelli Rice ||  رز بالشعيرية #أساسيات_ريم,4/17/2016,Reams Kitchen,39900,1411,30,95,food&cooking
1030,hjSMlBMTdU0,Oatmeal Pancakes || بانكيك بـ الشوفان,10/3/2014,Reams Kitchen,85398,1583,53,155,food&cooking
1031,0s8slsGh1hc,Hard Boiled Eggs || بيض مسلوق #أساسيات_ريم,12/13/2015,Reams Kitchen,134739,2876,198,265,food&cooking
1032,KIcTlhdvLRw,Curried Rice with Lentils || رز بالكاري مع العدس,5/10/2016,Reams Kitchen,30269,1572,22,135,food&cooking
1033,w8msrRZ1Hg0,قهوة أمريكية #أساسيات_ريم || American Coffee,12/6/2015,Reams Kitchen,146822,3448,166,157,food&cooking
1034,im2Zt1ceymM,Chicken Pie || فطيرة الدجاج,11/10/2015,Reams Kitchen,88939,2860,58,191,food&cooking
1035,TVRM73E8ReM,Spicy Lamb in Tomato Spinach Sauce || إيدام اللحمة المبهرة بالسبانخ,8/25/2017,Reams Kitchen,19835,1060,12,63,food&cooking
1036,mHan2r3iWGk,LurpakArabia || شرائح البطاطس المشوية #حكاية_طيبة,5/17/2016,Reams Kitchen,97300,3443,54,218,food&cooking
1037,R-DGsXxvd9M,صوص الكاراميل #أساسيات_ ريم || Caramel Sauce,11/29/2015,Reams Kitchen,55240,2448,39,222,food&cooking
1038,bO3-TQm3WRM,Eggs in Toast Cups || بيض في أكواب التوست,1/20/2015,Reams Kitchen,235154,4889,113,223,food&cooking
1039,tKrRrNHzJIk,Cuppuccino Icebox Cake || كيكة البسكوت بالكابوتشينو - آيسبوكس كيك,8/30/2016,Reams Kitchen,92352,3805,37,257,food&cooking
1040,WcGmOfxjZdg,ShamsArabia || لقيمات/عوامات #ورينا_شطارتك_مع_شمس,6/10/2016,Reams Kitchen,69491,1907,54,155,food&cooking
1041,XPXQ5eXHK8o,Chicken Santa Fe Salad || سلطة_الأحد: سانتا فيه بالدجاج#,3/12/2017,Reams Kitchen,29948,1276,20,71,food&cooking
1042,ikkF2_7hQdw,Mama's Molokheya || ملوخية ماما,11/17/2015,Reams Kitchen,113041,2397,105,239,food&cooking
1043,4QQW_xsfVtk,Kebba With Laban || كبة بـ لبن,7/10/2015,Reams Kitchen,54911,1816,39,136,food&cooking
1044,NzDxEeqK61Q,Roasted Tomato Soup || شوربة الطماطم المشوية,5/16/2020,Reams Kitchen,10565,573,13,63,food&cooking
1045,dxTH1hRdsbg,Zucchini Crisps || رقائق الكوسة #سناك_الجمعة,4/8/2016,Reams Kitchen,40783,2021,26,276,food&cooking
1046,gZ_dDtS0Jbk,Chicken Enchiladas ||  إنشيلادا بالدجاج,5/3/2016,Reams Kitchen,62713,2309,29,144,food&cooking
1047,61KhmkMm8EM,Vanilla Ice Cream ||  آيسكريم فانيلا,10/20/2015,Reams Kitchen,208750,8653,145,605,food&cooking
1048,8eAYYlacuDc,تجربتي في ألية العمرة والدخول للحرم في  #رمضان,4/16/2021,عبدالله السبع,7574,90,1,22,technology
1049,8LNUc7RQIzE,كيف تخفي ظهورك في الواتساب,2/19/2021,عبدالله السبع,3194,35,0,6,technology
1050,0-6JXfjdzxg,طريقه حجز عمره من خلال تطبيق اعتمرنا,3/7/2021,عبدالله السبع,1253,13,0,7,technology
1051,hGQV9Fhgqto,إذا ناوي تشتري لابتوب ضروري تتعرف على سلسلة EVO من انتل,4/24/2021,عبدالله السبع,275,10,0,1,technology
1052,1DCw62Gn2UU,اهم المميزات التقنيه في سياره كيا سورينتو 2021 السياره فيها العديد من المميزات المختلفه,4/14/2021,عبدالله السبع,636,19,1,2,technology
1053,IxCev0f8HJQ,موصفات سياره تسلا 3 في السعوديه tasl3,4/18/2021,عبدالله السبع,5430,37,6,5,technology
1054,MGInJGrhXtY,طريقه فتح الايفون و الايباد في حاله ادخلت الرقم السري خطاء اكثر من مره,2/20/2021,عبدالله السبع,322,8,0,1,technology
1055,oH95Sqvl-EY,تحويل الستائر في البيت الى ستائر ذكيه تغلق و تفك بالجوال او بالساعه الذكيه,3/3/2021,عبدالله السبع,973,20,4,0,technology
1056,rGkIpwwwLEM,كيف تحول باب الجراج الى باب ذكي وتتحكم فيه من جوالك بكل سهولة وبأقل من 200 ريال,2/24/2021,عبدالله السبع,379,4,0,2,technology
1057,p0x34wqDuz4,صار تشغيل السياره و التحكم بها عن طريق تطبيق في الجوال سياره تسلا و سياره BMW,4/30/2021,عبدالله السبع,1251,29,1,2,technology
1058,x9BDAz-hjD8,نظام الجرائم المعلوماتية في السعوديه,2/18/2021,عبدالله السبع,299,5,0,0,technology
